task_id	pool	family	semantic_subtasks	pure_composition	requires_transition	instruction	source_suite	source_task_id	source_task	original_instruction	goal_atom	physical_group	evidence_notes	gpu	successes	episodes	success_rate_percent	success_videos	canonical_task_signature
COMPOSEFB_019	Feedback-KitchenAnchor-24	FB2_two_cabinets_goal_exact_table_objects	3	true	false	Put the black bowl on the plate, then open the middle drawer of the right wooden cabinet, and finally put the wine bottle on top of the right wooden cabinet.	libero_goal	1;10;5	put_the_bowl_on_the_plate;open_the_middle_drawer_of_the_cabinet;put_the_wine_bottle_on_top_of_the_cabinet	Put the bowl on the plate | Open the middle layer of the drawer | Put the wine bottle on the top of the drawer	on(akita_black_bowl_1, plate_1); open(wooden_cabinet_1_middle_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_kitchen4_two_cabinets_goal_exact_bowl_plate_wine	The original white cabinet stays at the LIBERO-10 Kitchen Scene 4 robot-left pose. | The wooden cabinet is at the exact LIBERO-Goal robot-right pose. | The wine bottle is at the exact LIBERO-Goal initial pose, correcting the earlier two-cabinet screen. | The wine rack is retained at its exact LIBERO-Goal pose as a learned-scene distractor. | The bowl, plate, and wine bottle use their exact LIBERO-Goal initial coordinates. | This family includes the literal plate-to-left-cabinet and wine-to-right-cabinet feedback task. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	6	0	5	0.0	0	composition|2e1dd4852f5d27753be7210314d5d5fdaf3b53c1d697296d9702d2e11ac12009|frozenset({on(akita_black_bowl_1,plate_1),on(wine_bottle_1,wooden_cabinet_1_top_side),open(wooden_cabinet_1_middle_region)})
COMPOSEFB_020	Feedback-KitchenAnchor-24	FB2_two_cabinets_goal_exact_table_objects	4	true	false	Put the black bowl on the plate, then close the bottom drawer of the left white cabinet, then open the middle drawer of the right wooden cabinet, and finally put the wine bottle on top of the right wooden cabinet.	libero_goal;libero_10	1;103;10;5	put_the_bowl_on_the_plate;KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;open_the_middle_drawer_of_the_cabinet;put_the_wine_bottle_on_top_of_the_cabinet	Put the bowl on the plate | put the black bowl in the bottom drawer of the cabinet and close it | Open the middle layer of the drawer | Put the wine bottle on the top of the drawer	on(akita_black_bowl_1, plate_1); close(white_cabinet_1_bottom_region); open(wooden_cabinet_1_middle_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_kitchen4_two_cabinets_goal_exact_bowl_plate_wine	The original white cabinet stays at the LIBERO-10 Kitchen Scene 4 robot-left pose. | The wooden cabinet is at the exact LIBERO-Goal robot-right pose. | The wine bottle is at the exact LIBERO-Goal initial pose, correcting the earlier two-cabinet screen. | The wine rack is retained at its exact LIBERO-Goal pose as a learned-scene distractor. | The bowl, plate, and wine bottle use their exact LIBERO-Goal initial coordinates. | This family includes the literal plate-to-left-cabinet and wine-to-right-cabinet feedback task. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	7	0	5	0.0	0	composition|2e1dd4852f5d27753be7210314d5d5fdaf3b53c1d697296d9702d2e11ac12009|frozenset({close(white_cabinet_1_bottom_region),on(akita_black_bowl_1,plate_1),on(wine_bottle_1,wooden_cabinet_1_top_side),open(wooden_cabinet_1_middle_region)})
COMPOSEFB_021	Feedback-KitchenAnchor-24	FB3_plate_preplaced_on_left_cabinet	2	true	false	Put the black bowl on the plate on top of the left white cabinet, and then put the wine bottle on top of the right wooden cabinet.	libero_goal	1;5	put_the_bowl_on_the_plate;put_the_wine_bottle_on_top_of_the_cabinet	Put the bowl on the plate | Put the wine bottle on the top of the drawer	on(akita_black_bowl_1, plate_1); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_kitchen4_two_cabinets_plate_on_left_goal_exact_bowl_wine	The original white cabinet stays at the LIBERO-10 Kitchen Scene 4 robot-left pose. | The wooden cabinet is at the exact LIBERO-Goal robot-right pose. | The wine bottle is at the exact LIBERO-Goal initial pose, correcting the earlier two-cabinet screen. | The wine rack is retained at its exact LIBERO-Goal pose as a learned-scene distractor. | The plate starts on top of the left white cabinet, covering the alternate reading of the feedback. | The bowl and wine bottle retain their exact LIBERO-Goal initial coordinates. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	6	0	5	0.0	0	composition|be907a22a67925f151d32107d5041ab08e92a6e847bb0133795d27809705d8db|frozenset({on(akita_black_bowl_1,plate_1),on(wine_bottle_1,wooden_cabinet_1_top_side)})
COMPOSEFB_022	Feedback-KitchenAnchor-24	FB3_plate_preplaced_on_left_cabinet	3	true	false	Put the black bowl on the plate on top of the left white cabinet, then close the bottom drawer of the left white cabinet, and finally put the wine bottle on top of the right wooden cabinet.	libero_goal;libero_10	1;103;5	put_the_bowl_on_the_plate;KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;put_the_wine_bottle_on_top_of_the_cabinet	Put the bowl on the plate | put the black bowl in the bottom drawer of the cabinet and close it | Put the wine bottle on the top of the drawer	on(akita_black_bowl_1, plate_1); close(white_cabinet_1_bottom_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_kitchen4_two_cabinets_plate_on_left_goal_exact_bowl_wine	The original white cabinet stays at the LIBERO-10 Kitchen Scene 4 robot-left pose. | The wooden cabinet is at the exact LIBERO-Goal robot-right pose. | The wine bottle is at the exact LIBERO-Goal initial pose, correcting the earlier two-cabinet screen. | The wine rack is retained at its exact LIBERO-Goal pose as a learned-scene distractor. | The plate starts on top of the left white cabinet, covering the alternate reading of the feedback. | The bowl and wine bottle retain their exact LIBERO-Goal initial coordinates. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	7	0	5	0.0	0	composition|be907a22a67925f151d32107d5041ab08e92a6e847bb0133795d27809705d8db|frozenset({close(white_cabinet_1_bottom_region),on(akita_black_bowl_1,plate_1),on(wine_bottle_1,wooden_cabinet_1_top_side)})
COMPOSEFB_023	Feedback-KitchenAnchor-24	FB3_plate_preplaced_on_left_cabinet	3	true	false	Put the black bowl on the plate on top of the left white cabinet, then open the middle drawer of the right wooden cabinet, and finally put the wine bottle on top of the right wooden cabinet.	libero_goal	1;10;5	put_the_bowl_on_the_plate;open_the_middle_drawer_of_the_cabinet;put_the_wine_bottle_on_top_of_the_cabinet	Put the bowl on the plate | Open the middle layer of the drawer | Put the wine bottle on the top of the drawer	on(akita_black_bowl_1, plate_1); open(wooden_cabinet_1_middle_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_kitchen4_two_cabinets_plate_on_left_goal_exact_bowl_wine	The original white cabinet stays at the LIBERO-10 Kitchen Scene 4 robot-left pose. | The wooden cabinet is at the exact LIBERO-Goal robot-right pose. | The wine bottle is at the exact LIBERO-Goal initial pose, correcting the earlier two-cabinet screen. | The wine rack is retained at its exact LIBERO-Goal pose as a learned-scene distractor. | The plate starts on top of the left white cabinet, covering the alternate reading of the feedback. | The bowl and wine bottle retain their exact LIBERO-Goal initial coordinates. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	6	0	5	0.0	0	composition|be907a22a67925f151d32107d5041ab08e92a6e847bb0133795d27809705d8db|frozenset({on(akita_black_bowl_1,plate_1),on(wine_bottle_1,wooden_cabinet_1_top_side),open(wooden_cabinet_1_middle_region)})
COMPOSEFB_024	Feedback-KitchenAnchor-24	FB3_plate_preplaced_on_left_cabinet	4	true	false	Put the black bowl on the plate on top of the left white cabinet, then close the bottom drawer of the left white cabinet, then open the middle drawer of the right wooden cabinet, and finally put the wine bottle on top of the right wooden cabinet.	libero_goal;libero_10	1;103;10;5	put_the_bowl_on_the_plate;KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;open_the_middle_drawer_of_the_cabinet;put_the_wine_bottle_on_top_of_the_cabinet	Put the bowl on the plate | put the black bowl in the bottom drawer of the cabinet and close it | Open the middle layer of the drawer | Put the wine bottle on the top of the drawer	on(akita_black_bowl_1, plate_1); close(white_cabinet_1_bottom_region); open(wooden_cabinet_1_middle_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_kitchen4_two_cabinets_plate_on_left_goal_exact_bowl_wine	The original white cabinet stays at the LIBERO-10 Kitchen Scene 4 robot-left pose. | The wooden cabinet is at the exact LIBERO-Goal robot-right pose. | The wine bottle is at the exact LIBERO-Goal initial pose, correcting the earlier two-cabinet screen. | The wine rack is retained at its exact LIBERO-Goal pose as a learned-scene distractor. | The plate starts on top of the left white cabinet, covering the alternate reading of the feedback. | The bowl and wine bottle retain their exact LIBERO-Goal initial coordinates. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	7	0	5	0.0	0	composition|be907a22a67925f151d32107d5041ab08e92a6e847bb0133795d27809705d8db|frozenset({close(white_cabinet_1_bottom_region),on(akita_black_bowl_1,plate_1),on(wine_bottle_1,wooden_cabinet_1_top_side),open(wooden_cabinet_1_middle_region)})
COMPOSEFB2_001	Feedback-GoalAnchor-24	FB4_full_goal_scene_plus_left_cabinet	2	true	false	Put the black bowl on the plate, and then put the wine bottle on top of the right wooden cabinet.	libero_goal	1;5	put_the_bowl_on_the_plate;put_the_wine_bottle_on_top_of_the_cabinet	Put the bowl on the plate | Put the wine bottle on the top of the drawer	on(akita_black_bowl_1, plate_1); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	6	0	5	0.0	0	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({on(akita_black_bowl_1,plate_1),on(wine_bottle_1,wooden_cabinet_1_top_side)})
COMPOSEFB2_002	Feedback-GoalAnchor-24	FB4_full_goal_scene_plus_left_cabinet	2	true	false	Close the bottom drawer of the left white cabinet, and then put the wine bottle on top of the right wooden cabinet.	libero_10;libero_goal	103;5	KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;put_the_wine_bottle_on_top_of_the_cabinet	put the black bowl in the bottom drawer of the cabinet and close it | Put the wine bottle on the top of the drawer	close(white_cabinet_1_bottom_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	7	0	5	0.0	0	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({close(white_cabinet_1_bottom_region),on(wine_bottle_1,wooden_cabinet_1_top_side)})
COMPOSEFB2_003	Feedback-GoalAnchor-24	FB4_full_goal_scene_plus_left_cabinet	2	true	false	Put the black bowl in the bottom drawer of the left white cabinet, and then put the wine bottle on top of the right wooden cabinet.	libero_10;libero_goal	103;5	KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;put_the_wine_bottle_on_top_of_the_cabinet	put the black bowl in the bottom drawer of the cabinet and close it | Put the wine bottle on the top of the drawer	in(akita_black_bowl_1, white_cabinet_1_bottom_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | The bowl-to-bottom-drawer primitive comes from LIBERO-10 Kitchen Scene 4; the left white cabinet pose and orientation are unchanged. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	6	0	5	0.0	0	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({in(akita_black_bowl_1,white_cabinet_1_bottom_region),on(wine_bottle_1,wooden_cabinet_1_top_side)})
COMPOSEFB2_004	Feedback-GoalAnchor-24	FB4_full_goal_scene_plus_left_cabinet	3	true	false	Put the black bowl in the bottom drawer of the left white cabinet, then close the bottom drawer of the left white cabinet, and finally put the wine bottle on top of the right wooden cabinet.	libero_10;libero_goal	103;5	KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;put_the_wine_bottle_on_top_of_the_cabinet	put the black bowl in the bottom drawer of the cabinet and close it | Put the wine bottle on the top of the drawer	in(akita_black_bowl_1, white_cabinet_1_bottom_region); close(white_cabinet_1_bottom_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | The bowl-to-bottom-drawer primitive comes from LIBERO-10 Kitchen Scene 4; the left white cabinet pose and orientation are unchanged. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	7	0	5	0.0	0	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({close(white_cabinet_1_bottom_region),in(akita_black_bowl_1,white_cabinet_1_bottom_region),on(wine_bottle_1,wooden_cabinet_1_top_side)})
COMPOSEFB2_005	Feedback-GoalAnchor-24	FB4_full_goal_scene_plus_left_cabinet	3	true	false	Put the black bowl on the plate, then close the bottom drawer of the left white cabinet, and finally put the wine bottle on top of the right wooden cabinet.	libero_goal;libero_10	1;103;5	put_the_bowl_on_the_plate;KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;put_the_wine_bottle_on_top_of_the_cabinet	Put the bowl on the plate | put the black bowl in the bottom drawer of the cabinet and close it | Put the wine bottle on the top of the drawer	on(akita_black_bowl_1, plate_1); close(white_cabinet_1_bottom_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	6	0	5	0.0	0	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({close(white_cabinet_1_bottom_region),on(akita_black_bowl_1,plate_1),on(wine_bottle_1,wooden_cabinet_1_top_side)})
COMPOSEFB2_006	Feedback-GoalAnchor-24	FB4_full_goal_scene_plus_left_cabinet	3	true	false	Put the black bowl on the plate, then open the middle drawer of the right wooden cabinet, and finally put the wine bottle on top of the right wooden cabinet.	libero_goal	1;10;5	put_the_bowl_on_the_plate;open_the_middle_drawer_of_the_cabinet;put_the_wine_bottle_on_top_of_the_cabinet	Put the bowl on the plate | Open the middle layer of the drawer | Put the wine bottle on the top of the drawer	on(akita_black_bowl_1, plate_1); open(wooden_cabinet_1_middle_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	7	0	5	0.0	0	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({on(akita_black_bowl_1,plate_1),on(wine_bottle_1,wooden_cabinet_1_top_side),open(wooden_cabinet_1_middle_region)})
COMPOSEFB2_007	Feedback-GoalAnchor-24	FB4_full_goal_scene_plus_left_cabinet	3	true	false	Put the black bowl on the plate, then open the top drawer of the right wooden cabinet, and finally put the wine bottle on top of the right wooden cabinet.	libero_goal	1;3;5	put_the_bowl_on_the_plate;open_the_top_drawer_and_put_the_bowl_inside;put_the_wine_bottle_on_top_of_the_cabinet	Put the bowl on the plate | Open the top layer of the drawer and put the bowl inside | Put the wine bottle on the top of the drawer	on(akita_black_bowl_1, plate_1); open(wooden_cabinet_1_top_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | This exact drawer-opening subtrajectory is present in the cited LIBERO-40 task. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	6	0	5	0.0	0	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({on(akita_black_bowl_1,plate_1),on(wine_bottle_1,wooden_cabinet_1_top_side),open(wooden_cabinet_1_top_region)})
COMPOSEFB2_008	Feedback-GoalAnchor-24	FB4_full_goal_scene_plus_left_cabinet	3	true	false	Close the bottom drawer of the left white cabinet, then open the middle drawer of the right wooden cabinet, and finally put the wine bottle on top of the right wooden cabinet.	libero_10;libero_goal	103;10;5	KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;open_the_middle_drawer_of_the_cabinet;put_the_wine_bottle_on_top_of_the_cabinet	put the black bowl in the bottom drawer of the cabinet and close it | Open the middle layer of the drawer | Put the wine bottle on the top of the drawer	close(white_cabinet_1_bottom_region); open(wooden_cabinet_1_middle_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	7	0	5	0.0	0	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({close(white_cabinet_1_bottom_region),on(wine_bottle_1,wooden_cabinet_1_top_side),open(wooden_cabinet_1_middle_region)})
COMPOSEFB2_009	Feedback-GoalAnchor-24	FB4_full_goal_scene_plus_left_cabinet	3	true	false	Close the bottom drawer of the left white cabinet, then open the top drawer of the right wooden cabinet, and finally put the wine bottle on top of the right wooden cabinet.	libero_10;libero_goal	103;3;5	KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;open_the_top_drawer_and_put_the_bowl_inside;put_the_wine_bottle_on_top_of_the_cabinet	put the black bowl in the bottom drawer of the cabinet and close it | Open the top layer of the drawer and put the bowl inside | Put the wine bottle on the top of the drawer	close(white_cabinet_1_bottom_region); open(wooden_cabinet_1_top_region); on(wine_bottle_1, wooden_cabinet_1_top_side)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | This exact drawer-opening subtrajectory is present in the cited LIBERO-40 task. | Both the right wooden cabinet and wine bottle use their exact original LIBERO-Goal poses.	6	0	5	0.0	0	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({close(white_cabinet_1_bottom_region),on(wine_bottle_1,wooden_cabinet_1_top_side),open(wooden_cabinet_1_top_region)})
COMPOSEFB2_010	Feedback-GoalAnchor-24	FB4_full_goal_scene_plus_left_cabinet	3	true	false	Put the black bowl in the bottom drawer of the left white cabinet, then close the bottom drawer of the left white cabinet, and finally open the middle drawer of the right wooden cabinet.	libero_10;libero_goal	103;10	KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;open_the_middle_drawer_of_the_cabinet	put the black bowl in the bottom drawer of the cabinet and close it | Open the middle layer of the drawer	in(akita_black_bowl_1, white_cabinet_1_bottom_region); close(white_cabinet_1_bottom_region); open(wooden_cabinet_1_middle_region)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | The bowl-to-bottom-drawer primitive comes from LIBERO-10 Kitchen Scene 4; the left white cabinet pose and orientation are unchanged.	7	0	5	0.0	0	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({close(white_cabinet_1_bottom_region),in(akita_black_bowl_1,white_cabinet_1_bottom_region),open(wooden_cabinet_1_middle_region)})
COMPOSEFB2_011	Feedback-GoalAnchor-24	FB4_full_goal_scene_plus_left_cabinet	3	true	false	Put the black bowl in the bottom drawer of the left white cabinet, then close the bottom drawer of the left white cabinet, and finally open the top drawer of the right wooden cabinet.	libero_10;libero_goal	103;3	KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it;open_the_top_drawer_and_put_the_bowl_inside	put the black bowl in the bottom drawer of the cabinet and close it | Open the top layer of the drawer and put the bowl inside	in(akita_black_bowl_1, white_cabinet_1_bottom_region); close(white_cabinet_1_bottom_region); open(wooden_cabinet_1_top_region)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | The bowl-to-bottom-drawer primitive comes from LIBERO-10 Kitchen Scene 4; the left white cabinet pose and orientation are unchanged. | This exact drawer-opening subtrajectory is present in the cited LIBERO-40 task.	6	0	5	0.0	0	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({close(white_cabinet_1_bottom_region),in(akita_black_bowl_1,white_cabinet_1_bottom_region),open(wooden_cabinet_1_top_region)})
COMPOSEFB2_012	Feedback-GoalAnchor-24	FB4_full_goal_scene_plus_left_cabinet	2	true	false	Put the black bowl on the plate, and then close the bottom drawer of the left white cabinet.	libero_goal;libero_10	1;103	put_the_bowl_on_the_plate;KITCHEN_SCENE4_put_the_black_bowl_in_the_bottom_drawer_of_the_cabinet_and_close_it	Put the bowl on the plate | put the black bowl in the bottom drawer of the cabinet and close it	on(akita_black_bowl_1, plate_1); close(white_cabinet_1_bottom_region)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | This exact bowl-to-plate relation is learned in LIBERO-Goal.	7	0	5	0.0	0	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({close(white_cabinet_1_bottom_region),on(akita_black_bowl_1,plate_1)})
COMPOSEFB2_013	Feedback-GoalAnchor-24	FB4_full_goal_scene_plus_left_cabinet	2	true	false	Put the black bowl on the plate, and then open the middle drawer of the right wooden cabinet.	libero_goal	1;10	put_the_bowl_on_the_plate;open_the_middle_drawer_of_the_cabinet	Put the bowl on the plate | Open the middle layer of the drawer	on(akita_black_bowl_1, plate_1); open(wooden_cabinet_1_middle_region)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | This exact bowl-to-plate relation is learned in LIBERO-Goal.	6	0	5	0.0	0	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({on(akita_black_bowl_1,plate_1),open(wooden_cabinet_1_middle_region)})
COMPOSEFB2_014	Feedback-GoalAnchor-24	FB4_full_goal_scene_plus_left_cabinet	2	true	false	Put the black bowl on the plate, and then open the top drawer of the right wooden cabinet.	libero_goal	1;3	put_the_bowl_on_the_plate;open_the_top_drawer_and_put_the_bowl_inside	Put the bowl on the plate | Open the top layer of the drawer and put the bowl inside	on(akita_black_bowl_1, plate_1); open(wooden_cabinet_1_top_region)	feedback_full_goal_scene_plus_left_white_cabinet	The complete LIBERO-Goal scene, table type, camera context, object set, and original coordinates are retained. | Only the LIBERO-10 Kitchen Scene 4 white cabinet is added at its exact robot-left coordinate and yaw. | The original Goal wooden cabinet stays at robot-right, and the wine bottle stays at its exact Goal initial coordinate. | The plate starts at its exact original LIBERO-Goal table coordinate. | This exact bowl-to-plate relation is learned in LIBERO-Goal. | This exact drawer-opening subtrajectory is present in the cited LIBERO-40 task.	7	0	5	0.0	0	composition|9b09ab6f28999fa99bdc3d3b8e7b1dda9d457fe02d03eb58a878dae39ae96988|frozenset({on(akita_black_bowl_1,plate_1),open(wooden_cabinet_1_top_region)})
