task_id	family	semantic_subtasks	pure_composition	requires_transition	source_suite	source_task_id	source_task	original_instruction	new_instruction	goal_atom	physical_group	evidence_notes	init_states	action_plan_steps	comparison_png	bundle	canonical_task_signature
COMPOSE_139	X1_object_layout_four_to_basket	4	true	false	libero_object	306;308;310;309	pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket	Pick the tomato sauce and place it in the basket | Pick the milk and place it in the basket | Pick the orange juice and place it in the basket | Pick the chocolate pudding and place it in the basket	Put the tomato sauce, the milk, the orange juice, and the chocolate pudding in the basket one after another.	in(tomato_sauce_1, basket_1_contain_region); in(milk_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region)	object4_pick_up_the_tomato_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_139__put_the_tomato_sauce_the_milk_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another.png	tasks/compose_139__put_the_tomato_sauce_the_milk_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another	composition|b2d1edccfcf1d327f2411487573372022051e62345c97a61693c306944814d42|frozenset({in(chocolate_pudding_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_140	X1_object_layout_four_to_basket	4	true	false	libero_object	306;308;310;304	pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket	Pick the tomato sauce and place it in the basket | Pick the milk and place it in the basket | Pick the orange juice and place it in the basket | Pick the bbq sauce and place it in the basket	Put the tomato sauce, the milk, the orange juice, and the bbq sauce in the basket one after another.	in(tomato_sauce_1, basket_1_contain_region); in(milk_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region)	object4_pick_up_the_tomato_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_140__put_the_tomato_sauce_the_milk_the_orange_juice_and_the_bbq_sauce_in_the_basket_one_after_another.png	tasks/compose_140__put_the_tomato_sauce_the_milk_the_orange_juice_and_the_bbq_sauce_in_the_basket_one_after_another	composition|b2d1edccfcf1d327f2411487573372022051e62345c97a61693c306944814d42|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_141	X1_object_layout_four_to_basket	4	true	false	libero_object	306;308;309;304	pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket	Pick the tomato sauce and place it in the basket | Pick the milk and place it in the basket | Pick the chocolate pudding and place it in the basket | Pick the bbq sauce and place it in the basket	Put the tomato sauce, the milk, the chocolate pudding, and the bbq sauce in the basket one after another.	in(tomato_sauce_1, basket_1_contain_region); in(milk_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region)	object4_pick_up_the_tomato_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_141__put_the_tomato_sauce_the_milk_the_chocolate_pudding_and_the_bbq_sauce_in_the_basket_one_after_another.png	tasks/compose_141__put_the_tomato_sauce_the_milk_the_chocolate_pudding_and_the_bbq_sauce_in_the_basket_one_after_another	composition|b2d1edccfcf1d327f2411487573372022051e62345c97a61693c306944814d42|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_142	X1_object_layout_four_to_basket	4	true	false	libero_object	306;307;310;309	pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket	Pick the tomato sauce and place it in the basket | Pick the butter and place it in the basket | Pick the orange juice and place it in the basket | Pick the chocolate pudding and place it in the basket	Put the tomato sauce, the butter, the orange juice, and the chocolate pudding in the basket one after another.	in(tomato_sauce_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region)	object4_pick_up_the_tomato_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_142__put_the_tomato_sauce_the_butter_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another.png	tasks/compose_142__put_the_tomato_sauce_the_butter_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another	composition|b2d1edccfcf1d327f2411487573372022051e62345c97a61693c306944814d42|frozenset({in(butter_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_143	X1_object_layout_four_to_basket	4	true	false	libero_object	306;307;310;304	pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket	Pick the tomato sauce and place it in the basket | Pick the butter and place it in the basket | Pick the orange juice and place it in the basket | Pick the bbq sauce and place it in the basket	Put the tomato sauce, the butter, the orange juice, and the bbq sauce in the basket one after another.	in(tomato_sauce_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region)	object4_pick_up_the_tomato_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_143__put_the_tomato_sauce_the_butter_the_orange_juice_and_the_bbq_sauce_in_the_basket_one_after_another.png	tasks/compose_143__put_the_tomato_sauce_the_butter_the_orange_juice_and_the_bbq_sauce_in_the_basket_one_after_another	composition|b2d1edccfcf1d327f2411487573372022051e62345c97a61693c306944814d42|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_144	X1_object_layout_four_to_basket	4	true	false	libero_object	306;307;309;304	pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket	Pick the tomato sauce and place it in the basket | Pick the butter and place it in the basket | Pick the chocolate pudding and place it in the basket | Pick the bbq sauce and place it in the basket	Put the tomato sauce, the butter, the chocolate pudding, and the bbq sauce in the basket one after another.	in(tomato_sauce_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region)	object4_pick_up_the_tomato_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_144__put_the_tomato_sauce_the_butter_the_chocolate_pudding_and_the_bbq_sauce_in_the_basket_one_after_another.png	tasks/compose_144__put_the_tomato_sauce_the_butter_the_chocolate_pudding_and_the_bbq_sauce_in_the_basket_one_after_another	composition|b2d1edccfcf1d327f2411487573372022051e62345c97a61693c306944814d42|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_145	X1_object_layout_four_to_basket	4	true	false	libero_object	306;310;309;304	pick_up_the_tomato_sauce_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket	Pick the tomato sauce and place it in the basket | Pick the orange juice and place it in the basket | Pick the chocolate pudding and place it in the basket | Pick the bbq sauce and place it in the basket	Put the tomato sauce, the orange juice, the chocolate pudding, and the bbq sauce in the basket one after another.	in(tomato_sauce_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region)	object4_pick_up_the_tomato_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_145__put_the_tomato_sauce_the_orange_juice_the_chocolate_pudding_and_the_bbq_sauce_in_the_basket_one_after_another.png	tasks/compose_145__put_the_tomato_sauce_the_orange_juice_the_chocolate_pudding_and_the_bbq_sauce_in_the_basket_one_after_another	composition|b2d1edccfcf1d327f2411487573372022051e62345c97a61693c306944814d42|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_146	X1_object_layout_four_to_basket	4	true	false	libero_object	308;307;310;309	pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket	Pick the milk and place it in the basket | Pick the butter and place it in the basket | Pick the orange juice and place it in the basket | Pick the chocolate pudding and place it in the basket	Put the milk, the butter, the orange juice, and the chocolate pudding in the basket one after another.	in(milk_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region)	object4_pick_up_the_tomato_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_146__put_the_milk_the_butter_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another.png	tasks/compose_146__put_the_milk_the_butter_the_orange_juice_and_the_chocolate_pudding_in_the_basket_one_after_another	composition|b2d1edccfcf1d327f2411487573372022051e62345c97a61693c306944814d42|frozenset({in(butter_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region)})
COMPOSE_147	X1_object_layout_four_to_basket	4	true	false	libero_object	308;307;310;304	pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket	Pick the milk and place it in the basket | Pick the butter and place it in the basket | Pick the orange juice and place it in the basket | Pick the bbq sauce and place it in the basket	Put the milk, the butter, the orange juice, and the bbq sauce in the basket one after another.	in(milk_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region)	object4_pick_up_the_tomato_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_147__put_the_milk_the_butter_the_orange_juice_and_the_bbq_sauce_in_the_basket_one_after_another.png	tasks/compose_147__put_the_milk_the_butter_the_orange_juice_and_the_bbq_sauce_in_the_basket_one_after_another	composition|b2d1edccfcf1d327f2411487573372022051e62345c97a61693c306944814d42|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region)})
COMPOSE_148	X1_object_layout_four_to_basket	4	true	false	libero_object	308;307;309;304	pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket	Pick the milk and place it in the basket | Pick the butter and place it in the basket | Pick the chocolate pudding and place it in the basket | Pick the bbq sauce and place it in the basket	Put the milk, the butter, the chocolate pudding, and the bbq sauce in the basket one after another.	in(milk_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region)	object4_pick_up_the_tomato_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_148__put_the_milk_the_butter_the_chocolate_pudding_and_the_bbq_sauce_in_the_basket_one_after_another.png	tasks/compose_148__put_the_milk_the_butter_the_chocolate_pudding_and_the_bbq_sauce_in_the_basket_one_after_another	composition|b2d1edccfcf1d327f2411487573372022051e62345c97a61693c306944814d42|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSE_149	X1_object_layout_four_to_basket	4	true	false	libero_object	308;310;309;304	pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket	Pick the milk and place it in the basket | Pick the orange juice and place it in the basket | Pick the chocolate pudding and place it in the basket | Pick the bbq sauce and place it in the basket	Put the milk, the orange juice, the chocolate pudding, and the bbq sauce in the basket one after another.	in(milk_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region)	object4_pick_up_the_tomato_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_149__put_the_milk_the_orange_juice_the_chocolate_pudding_and_the_bbq_sauce_in_the_basket_one_after_another.png	tasks/compose_149__put_the_milk_the_orange_juice_the_chocolate_pudding_and_the_bbq_sauce_in_the_basket_one_after_another	composition|b2d1edccfcf1d327f2411487573372022051e62345c97a61693c306944814d42|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region)})
COMPOSE_150	X1_object_layout_four_to_basket	4	true	false	libero_object	307;310;309;304	pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket;pick_up_the_chocolate_pudding_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket	Pick the butter and place it in the basket | Pick the orange juice and place it in the basket | Pick the chocolate pudding and place it in the basket | Pick the bbq sauce and place it in the basket	Put the butter, the orange juice, the chocolate pudding, and the bbq sauce in the basket one after another.	in(butter_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region); in(chocolate_pudding_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region)	object4_pick_up_the_tomato_sauce_and_place_it_in_the_basket	Novel four-object extension of this exact stock Object layout; all C(6,4) subsets are enumerated. | All corresponding three-object identities were already screened in LiberoComposition and are not repeated. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_150__put_the_butter_the_orange_juice_the_chocolate_pudding_and_the_bbq_sauce_in_the_basket_one_after_another.png	tasks/compose_150__put_the_butter_the_orange_juice_the_chocolate_pudding_and_the_bbq_sauce_in_the_basket_one_after_another	composition|b2d1edccfcf1d327f2411487573372022051e62345c97a61693c306944814d42|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(chocolate_pudding_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region)})
COMPOSE_151	X2_libero10_scene1_four_to_basket	4	true	false	libero_10;libero_object	301;302;305;306	LIVING_ROOM_SCENE1_put_both_the_alphabet_soup_and_the_cream_cheese_box_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_tomato_sauce_and_place_it_in_the_basket	put both the alphabet soup and the cream cheese box in the basket | Pick the alphabet soup and place it in the basket | Pick the cream cheese and place it in the basket | Pick the ketchup and place it in the basket | Pick the tomato sauce and place it in the basket	Put the alphabet soup, the cream cheese box, the ketchup, and the tomato sauce in the basket one after another.	in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(tomato_sauce_1, basket_1_contain_region)	libero10_scene1_four_basket	The only C(4,4) extension of the original LIBERO-10 Scene1 basket layout. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSE_151__put_the_alphabet_soup_the_cream_cheese_box_the_ketchup_and_the_tomato_sauce_in_the_basket_one_after_another.png	tasks/compose_151__put_the_alphabet_soup_the_cream_cheese_box_the_ketchup_and_the_tomato_sauce_in_the_basket_one_after_another	composition|839ab29ce44af74e03e3b92fb7779309a04f755fb09f3c20e534bb1ad7898e6f|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(tomato_sauce_1,basket_1_contain_region)})
COMPOSE_152	X3_libero10_scene2_milk_removed_3_to_basket	3	true	false	libero_10;libero_object	301;307;302	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the alphabet soup and place it in the basket | Pick the butter and place it in the basket | Pick the cream cheese and place it in the basket	Put the alphabet soup, the butter, and the cream cheese box in the basket one after another.	in(alphabet_soup_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	libero10_scene2_milk_blocker_removed	milk_1 and its init region are removed because prior rollouts repeatedly collided with and toppled it. | Exhaustive C(6,3) subset after blocker removal; no instruction-order duplicates are created. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSE_152__put_the_alphabet_soup_the_butter_and_the_cream_cheese_box_in_the_basket_one_after_another.png	tasks/compose_152__put_the_alphabet_soup_the_butter_and_the_cream_cheese_box_in_the_basket_one_after_another	composition|16d60b6417ebeed74645d67ef8834e2dfb629ef82039d216f1f056fba6095708|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region)})
COMPOSE_153	X3_libero10_scene2_milk_removed_3_to_basket	3	true	false	libero_10;libero_object	301;307;305	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_ketchup_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the alphabet soup and place it in the basket | Pick the butter and place it in the basket | Pick the ketchup and place it in the basket	Put the alphabet soup, the butter, and the ketchup in the basket one after another.	in(alphabet_soup_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region)	libero10_scene2_milk_blocker_removed	milk_1 and its init region are removed because prior rollouts repeatedly collided with and toppled it. | Exhaustive C(6,3) subset after blocker removal; no instruction-order duplicates are created. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSE_153__put_the_alphabet_soup_the_butter_and_the_ketchup_in_the_basket_one_after_another.png	tasks/compose_153__put_the_alphabet_soup_the_butter_and_the_ketchup_in_the_basket_one_after_another	composition|16d60b6417ebeed74645d67ef8834e2dfb629ef82039d216f1f056fba6095708|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region)})
COMPOSE_154	X3_libero10_scene2_milk_removed_3_to_basket	3	true	false	libero_10;libero_object	301;307;310	LIVING_ROOM_SCENE2_put_both_the_alphabet_soup_and_the_tomato_sauce_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_butter_and_place_it_in_the_basket;pick_up_the_orange_juice_and_place_it_in_the_basket	put both the alphabet soup and the tomato sauce in the basket | Pick the alphabet soup and place it in the basket | Pick the butter and place it in the basket | Pick the orange juice and place it in the basket	Put the alphabet soup, the butter, and the orange juice in the basket one after another.	in(alphabet_soup_1, basket_1_contain_region); in(butter_1, basket_1_contain_region); in(orange_juice_1, basket_1_contain_region)	libero10_scene2_milk_blocker_removed	milk_1 and its init region are removed because prior rollouts repeatedly collided with and toppled it. | Exhaustive C(6,3) subset after blocker removal; no instruction-order duplicates are created. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSE_154__put_the_alphabet_soup_the_butter_and_the_orange_juice_in_the_basket_one_after_another.png	tasks/compose_154__put_the_alphabet_soup_the_butter_and_the_orange_juice_in_the_basket_one_after_another	composition|16d60b6417ebeed74645d67ef8834e2dfb629ef82039d216f1f056fba6095708|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(butter_1,basket_1_contain_region),in(orange_juice_1,basket_1_contain_region)})
