task_id	family	semantic_subtasks	pure_composition	requires_transition	source_suite	source_task_id	source_task	original_instruction	new_instruction	goal_atom	physical_group	evidence_notes	init_states	action_plan_steps	comparison_png	bundle	canonical_task_signature
COMPOSEOBJ_137	O1_object_milk_first_3_to_basket	3	true	true	libero_object	308;303;302	pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the ketchup and place it in the basket | Pick the milk and place it in the basket | Pick the salad dressing and place it in the basket | Pick the cream cheese and place it in the basket	First put the milk in the basket, then put the salad dressing in the basket, and finally put the cream cheese box in the basket.	in(milk_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_ketchup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_137__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/composeobj_137__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_and_finally_put_the_cream_cheese_box_in_the_basket	composition|974ec90b3aa960a4acd40f0843bdc989e0730bf8eb7f087a75d07e5332b5a9c9|frozenset({in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_138	O1_object_milk_first_3_to_basket	3	true	true	libero_object	308;301;302	pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the ketchup and place it in the basket | Pick the milk and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the cream cheese and place it in the basket	First put the milk in the basket, then put the alphabet soup in the basket, and finally put the cream cheese box in the basket.	in(milk_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_ketchup_and_place_it_in_the_basket_3	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_138__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_cream_cheese_box_in_the_basket.png	tasks/composeobj_138__first_put_the_milk_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_cream_cheese_box_in_the_basket	composition|974ec90b3aa960a4acd40f0843bdc989e0730bf8eb7f087a75d07e5332b5a9c9|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSEOBJ_139	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;305;304;303	pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket	Pick the ketchup and place it in the basket | Pick the milk and place it in the basket | Pick the bbq sauce and place it in the basket | Pick the salad dressing and place it in the basket	First put the milk in the basket, then put the ketchup in the basket, then put the bbq sauce in the basket, and finally put the salad dressing in the basket.	in(milk_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_ketchup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_139__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_bbq_sauce_in_the_basket_and_finally_put_the_salad_dressing_in_the_bas.png	tasks/composeobj_139__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_bbq_sauce_in_the_basket_and_finally_put_the_salad_dressing_in_the_bas	composition|974ec90b3aa960a4acd40f0843bdc989e0730bf8eb7f087a75d07e5332b5a9c9|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_140	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;305;304;301	pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket	Pick the ketchup and place it in the basket | Pick the milk and place it in the basket | Pick the bbq sauce and place it in the basket | Pick the alphabet soup and place it in the basket	First put the milk in the basket, then put the ketchup in the basket, then put the bbq sauce in the basket, and finally put the alphabet soup in the basket.	in(milk_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_ketchup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_140__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_bbq_sauce_in_the_basket_and_finally_put_the_alphabet_soup_in_the_bask.png	tasks/composeobj_140__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_bbq_sauce_in_the_basket_and_finally_put_the_alphabet_soup_in_the_bask	composition|974ec90b3aa960a4acd40f0843bdc989e0730bf8eb7f087a75d07e5332b5a9c9|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(bbq_sauce_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSEOBJ_141	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;305;304;302	pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the ketchup and place it in the basket | Pick the milk and place it in the basket | Pick the bbq sauce and place it in the basket | Pick the cream cheese and place it in the basket	First put the milk in the basket, then put the ketchup in the basket, then put the bbq sauce in the basket, and finally put the cream cheese box in the basket.	in(milk_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_ketchup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_141__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_bbq_sauce_in_the_basket_and_finally_put_the_cream_cheese_box_in_the_b.png	tasks/composeobj_141__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_bbq_sauce_in_the_basket_and_finally_put_the_cream_cheese_box_in_the_b	composition|974ec90b3aa960a4acd40f0843bdc989e0730bf8eb7f087a75d07e5332b5a9c9|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSEOBJ_142	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;305;303;301	pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket	Pick the ketchup and place it in the basket | Pick the milk and place it in the basket | Pick the salad dressing and place it in the basket | Pick the alphabet soup and place it in the basket	First put the milk in the basket, then put the ketchup in the basket, then put the salad dressing in the basket, and finally put the alphabet soup in the basket.	in(milk_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_ketchup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_142__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_salad_dressing_in_the_basket_and_finally_put_the_alphabet_soup_in_the.png	tasks/composeobj_142__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_salad_dressing_in_the_basket_and_finally_put_the_alphabet_soup_in_the	composition|974ec90b3aa960a4acd40f0843bdc989e0730bf8eb7f087a75d07e5332b5a9c9|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_143	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;305;303;302	pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the ketchup and place it in the basket | Pick the milk and place it in the basket | Pick the salad dressing and place it in the basket | Pick the cream cheese and place it in the basket	First put the milk in the basket, then put the ketchup in the basket, then put the salad dressing in the basket, and finally put the cream cheese box in the basket.	in(milk_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_ketchup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_143__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_salad_dressing_in_the_basket_and_finally_put_the_cream_cheese_box_in.png	tasks/composeobj_143__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_salad_dressing_in_the_basket_and_finally_put_the_cream_cheese_box_in	composition|974ec90b3aa960a4acd40f0843bdc989e0730bf8eb7f087a75d07e5332b5a9c9|frozenset({in(cream_cheese_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_144	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;305;301;302	pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the ketchup and place it in the basket | Pick the milk and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the cream cheese and place it in the basket	First put the milk in the basket, then put the ketchup in the basket, then put the alphabet soup in the basket, and finally put the cream cheese box in the basket.	in(milk_1, basket_1_contain_region); in(ketchup_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_ketchup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_144__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_cream_cheese_box_in_t.png	tasks/composeobj_144__first_put_the_milk_in_the_basket_then_put_the_ketchup_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_cream_cheese_box_in_t	composition|974ec90b3aa960a4acd40f0843bdc989e0730bf8eb7f087a75d07e5332b5a9c9|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSEOBJ_145	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;304;303;301	pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket	Pick the ketchup and place it in the basket | Pick the milk and place it in the basket | Pick the bbq sauce and place it in the basket | Pick the salad dressing and place it in the basket | Pick the alphabet soup and place it in the basket	First put the milk in the basket, then put the bbq sauce in the basket, then put the salad dressing in the basket, and finally put the alphabet soup in the basket.	in(milk_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_ketchup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_145__first_put_the_milk_in_the_basket_then_put_the_bbq_sauce_in_the_basket_then_put_the_salad_dressing_in_the_basket_and_finally_put_the_alphabet_soup_in_t.png	tasks/composeobj_145__first_put_the_milk_in_the_basket_then_put_the_bbq_sauce_in_the_basket_then_put_the_salad_dressing_in_the_basket_and_finally_put_the_alphabet_soup_in_t	composition|974ec90b3aa960a4acd40f0843bdc989e0730bf8eb7f087a75d07e5332b5a9c9|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(bbq_sauce_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_146	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;304;303;302	pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the ketchup and place it in the basket | Pick the milk and place it in the basket | Pick the bbq sauce and place it in the basket | Pick the salad dressing and place it in the basket | Pick the cream cheese and place it in the basket	First put the milk in the basket, then put the bbq sauce in the basket, then put the salad dressing in the basket, and finally put the cream cheese box in the basket.	in(milk_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_ketchup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_146__first_put_the_milk_in_the_basket_then_put_the_bbq_sauce_in_the_basket_then_put_the_salad_dressing_in_the_basket_and_finally_put_the_cream_cheese_box_i.png	tasks/composeobj_146__first_put_the_milk_in_the_basket_then_put_the_bbq_sauce_in_the_basket_then_put_the_salad_dressing_in_the_basket_and_finally_put_the_cream_cheese_box_i	composition|974ec90b3aa960a4acd40f0843bdc989e0730bf8eb7f087a75d07e5332b5a9c9|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_147	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;304;301;302	pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the ketchup and place it in the basket | Pick the milk and place it in the basket | Pick the bbq sauce and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the cream cheese and place it in the basket	First put the milk in the basket, then put the bbq sauce in the basket, then put the alphabet soup in the basket, and finally put the cream cheese box in the basket.	in(milk_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_ketchup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_147__first_put_the_milk_in_the_basket_then_put_the_bbq_sauce_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_cream_cheese_box_in.png	tasks/composeobj_147__first_put_the_milk_in_the_basket_then_put_the_bbq_sauce_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_cream_cheese_box_in	composition|974ec90b3aa960a4acd40f0843bdc989e0730bf8eb7f087a75d07e5332b5a9c9|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(bbq_sauce_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region)})
COMPOSEOBJ_148	O1_object_milk_first_4_to_basket	4	true	true	libero_object	308;303;301;302	pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_milk_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket;pick_up_the_cream_cheese_and_place_it_in_the_basket	Pick the ketchup and place it in the basket | Pick the milk and place it in the basket | Pick the salad dressing and place it in the basket | Pick the alphabet soup and place it in the basket | Pick the cream cheese and place it in the basket	First put the milk in the basket, then put the salad dressing in the basket, then put the alphabet soup in the basket, and finally put the cream cheese box in the basket.	in(milk_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region); in(cream_cheese_1, basket_1_contain_region)	object_stock_milk_first_pick_up_the_ketchup_and_place_it_in_the_basket_4	Sequence diagnostic in an original LIBERO-Object layout: milk is removed first before the remaining two or three picks. | The physical scene is stock; the unchanged unordered 3-step and 4-step controls already scored 0 successful tasks across 350 candidates. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	8	comparison_png/COMPOSEOBJ_148__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_cream_cheese_b.png	tasks/composeobj_148__first_put_the_milk_in_the_basket_then_put_the_salad_dressing_in_the_basket_then_put_the_alphabet_soup_in_the_basket_and_finally_put_the_cream_cheese_b	composition|974ec90b3aa960a4acd40f0843bdc989e0730bf8eb7f087a75d07e5332b5a9c9|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(cream_cheese_1,basket_1_contain_region),in(milk_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_149	O2_object_milk_upper_swap_3_to_basket	3	true	false	libero_object	305;304;303	pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_salad_dressing_and_place_it_in_the_basket	Pick the ketchup and place it in the basket | Pick the bbq sauce and place it in the basket | Pick the salad dressing and place it in the basket	Put the ketchup in the basket, then put the bbq sauce in the basket, and finally put the salad dressing in the basket.	in(ketchup_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region); in(salad_dressing_1, basket_1_contain_region)	object_milk_upper_swap_pick_up_the_ketchup_and_place_it_in_the_basket	Milk is swapped into floor_other_object_region_1 (the upper/back slot); salad_dressing_1 moves to milk's former floor_other_object_region_4 slot. | The five non-milk objects and basket remain exactly the same identities as the source Object scene. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_149__put_the_ketchup_in_the_basket_then_put_the_bbq_sauce_in_the_basket_and_finally_put_the_salad_dressing_in_the_basket.png	tasks/composeobj_149__put_the_ketchup_in_the_basket_then_put_the_bbq_sauce_in_the_basket_and_finally_put_the_salad_dressing_in_the_basket	composition|245defb2082cecb7293964b02f03f55354f11bba085eedac3b6f69ed44a470e9|frozenset({in(bbq_sauce_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region),in(salad_dressing_1,basket_1_contain_region)})
COMPOSEOBJ_150	O2_object_milk_upper_swap_3_to_basket	3	true	false	libero_object	305;304;301	pick_up_the_ketchup_and_place_it_in_the_basket;pick_up_the_bbq_sauce_and_place_it_in_the_basket;pick_up_the_alphabet_soup_and_place_it_in_the_basket	Pick the ketchup and place it in the basket | Pick the bbq sauce and place it in the basket | Pick the alphabet soup and place it in the basket	Put the ketchup in the basket, then put the bbq sauce in the basket, and finally put the alphabet soup in the basket.	in(ketchup_1, basket_1_contain_region); in(bbq_sauce_1, basket_1_contain_region); in(alphabet_soup_1, basket_1_contain_region)	object_milk_upper_swap_pick_up_the_ketchup_and_place_it_in_the_basket	Milk is swapped into floor_other_object_region_1 (the upper/back slot); salad_dressing_1 moves to milk's former floor_other_object_region_4 slot. | The five non-milk objects and basket remain exactly the same identities as the source Object scene. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ. | Object identity has its own original LIBERO-Object pick-to-basket trajectory; its pose in the composite scene may differ.	5	6	comparison_png/COMPOSEOBJ_150__put_the_ketchup_in_the_basket_then_put_the_bbq_sauce_in_the_basket_and_finally_put_the_alphabet_soup_in_the_basket.png	tasks/composeobj_150__put_the_ketchup_in_the_basket_then_put_the_bbq_sauce_in_the_basket_and_finally_put_the_alphabet_soup_in_the_basket	composition|245defb2082cecb7293964b02f03f55354f11bba085eedac3b6f69ed44a470e9|frozenset({in(alphabet_soup_1,basket_1_contain_region),in(bbq_sauce_1,basket_1_contain_region),in(ketchup_1,basket_1_contain_region)})
